Unnamed: 0,anime_id,episodes,genre,members,name,rating,type
240.0,4477,11,"Comedy, Josei, Music, Romance, Slice of Life",70822.0,Nodame Cantabile Paris hen,8.27,TV
241.0,15323,1,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",24707.0,One Piece Episode of Nami Koukaishi no Namida to Nakama no Kizuna,8.27,Special
242.0,31174,25,"Comedy, Parody",60988.0,Osomatsu san,8.27,TV
243.0,23327,13,"Comedy, Sci-Fi, Space",60918.0,Space Dandy 2nd Season,8.27,TV
244.0,5365,1,Drama,45189.0,Tsumiki no Ie,8.27,Movie
245.0,3702,12,"Comedy, Music",104893.0,Detroit Metal City,8.26,OVA
246.0,3167,6,"Sci-Fi, Slice of Life",99074.0,Eve no Jikan,8.26,ONA
247.0,7465,1,"Sci-Fi, Slice of Life",66376.0,Eve no Jikan Movie ,8.26,Movie
248.0,7054,26,"Comedy, Romance, School, Shoujo",391628.0,Kaichou wa Maid sama ,8.26,TV
249.0,1257,13,"Adventure, Sci-Fi, Shounen",23701.0,Saint Seiya Meiou Hades Juuni Kyuu hen,8.26,OVA
250.0,23283,11,"Psychological, Thriller",342893.0,Zankyou no Terror,8.26,TV
251.0,2025,25,"Action, Mystery, Sci-Fi, Super Power",440334.0,Darker than Black Kuro no Keiyakusha,8.25,TV
252.0,235,854,"Adventure, Comedy, Mystery, Police, Shounen",114702.0,Detective Conan,8.25,TV
253.0,1364,1,"Adventure, Comedy, Mystery, Police, Shounen",25432.0,Detective Conan Movie 05 Countdown to Heaven,8.25,Movie
254.0,18689,75,"Comedy, School, Shounen, Sports",81384.0,Diamond no Ace,8.25,TV
255.0,22043,102,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",255076.0,Fairy Tail 2014 ,8.25,TV
256.0,31988,13,"Drama, Music, School",47716.0,Hibike Euphonium 2,8.25,TV
257.0,20899,24,"Action, Adventure, Drama, Shounen, Supernatural",120089.0,JoJo no Kimyou na Bouken Stardust Crusaders,8.25,TV
258.0,1453,96,"Comedy, Drama, Romance, Slice of Life",22079.0,Maison Ikkoku,8.25,TV
259.0,23623,12,"Comedy, School, Seinen, Slice of Life",64230.0,Non Non Biyori Repeat,8.26,TV
260.0,1559,50,"Action, Comedy, Martial Arts, School, Shounen",129112.0,Shijou Saikyou no Deshi Kenichi,8.25,TV
261.0,1382,8,"Adventure, Drama, Mecha, Sci-Fi, Shounen",5001.0,Yuusha Ou GaoGaiGar Final,8.25,OVA
262.0,23289,12,"Comedy, Romance, School",292622.0,Gekkan Shoujo Nozaki kun,8.24,TV
263.0,18,24,"Action, Cars, Drama, Seinen, Sports",41584.0,Initial D Fourth Stage,8.24,TV
264.0,4814,12,"Comedy, Drama, Romance, Shounen Ai",87617.0,Junjou Romantica 2,8.24,TV
265.0,16662,1,"Drama, Historical, Romance",75359.0,Kaze Tachinu,8.24,Movie
266.0,12031,38,"Action, Historical, Military, Seinen",54211.0,Kingdom,8.24,TV
267.0,8129,11,"Comedy, Josei, Slice of Life",108053.0,Kuragehime,8.24,TV
268.0,14513,25,"Action, Adventure, Fantasy, Magic, Shounen",317513.0,Magi The Labyrinth of Magic,8.24,TV
269.0,2581,25,"Action, Drama, Mecha, Military, Sci-Fi, Space",120351.0,Mobile Suit Gundam 00,8.24,TV
270.0,30015,13,"Romance, School, Slice of Life",202249.0,ReLIFE,8.24,TV
271.0,6171,13,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",40355.0,Saint Seiya The Lost Canvas Meiou Shinwa,8.24,OVA
272.0,1827,26,"Action, Adventure, Fantasy, Historical",106888.0,Seirei no Moribito,8.24,TV
273.0,25013,24,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",216674.0,Akatsuki no Yona,8.23,TV
274.0,1367,1,"Adventure, Comedy, Mystery, Police, Shounen",23130.0,Detective Conan Movie 08 Magician of the Silver Sky,8.23,Movie
275.0,27833,12,"Action, Mystery, Supernatural",115295.0,Durarara x2 Ketsu,8.23,TV
276.0,26213,1,"Comedy, School, Slice of Life",36091.0,Free Eternal Summer Special,8.23,Special
277.0,1974,51,"Drama, Shoujo",17038.0,Glass no Kamen 2005 ,8.23,TV
278.0,8425,24,"Drama, Historical, Mystery, Romance",232113.0,Gosick,8.23,TV
279.0,12069,1,"Comedy, Drama, Shounen, Sports",20157.0,Hajime no Ippo Boxer no Kobushi,8.23,Special
280.0,185,26,"Action, Cars, Drama, Seinen, Sports",68128.0,Initial D First Stage,8.23,TV
281.0,18679,24,"Action, Comedy, School, Super Power",508118.0,Kill la Kill,8.23,TV
282.0,2034,24,"Comedy, Romance, Shoujo",235003.0,Lovely Complex,8.23,TV
283.0,437,1,"Dementia, Drama, Horror, Psychological",117565.0,Perfect Blue,8.23,Movie
284.0,721,38,"Comedy, Fantasy, Magic, Romance",73218.0,Princess Tutu,8.23,TV
285.0,12477,1,"Sci-Fi, Seinen",89749.0,Sakasama no Patema,8.23,Movie
286.0,4938,2,"Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural",40420.0,Tsubasa Shunraiki,8.23,OVA
287.0,2402,79,"Drama, Sports",15442.0,Ashita no Joe,8.22,TV
288.0,6702,175,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",584590.0,Fairy Tail,8.22,TV
289.0,1566,1,"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",55247.0,Ghost in the Shell Stand Alone Complex Solid State Society,8.22,Special
290.0,31741,13,"Action, Adventure, Fantasy, Magic, Shounen",73480.0,Magi Sinbad no Bouken TV ,8.22,TV
291.0,440,39,"Drama, Fantasy, Psychological, Shoujo",77464.0,Shoujo Kakumei Utena,8.22,TV
292.0,4107,1,"Action, Comedy, Mecha",72933.0,Tengen Toppa Gurren Lagann Movie Gurren hen,8.22,Movie
293.0,1506,1,"Adventure, Comedy, Mystery, Police, Shounen",21789.0,Detective Conan Movie 10 Requiem of the Detectives,8.21,Movie
294.0,2759,1,"Action, Mecha, Sci-Fi",194561.0,Evangelion 1 0 You Are Not Alone,8.21,Movie
295.0,72,12,"Action, Comedy, School",171086.0,Full Metal Panic Fumoffu,8.21,TV
296.0,3016,1,"Action, Drama, Military, Sci-Fi, Space",11808.0,Ginga Eiyuu Densetsu Arata Naru Tatakai no Overture,8.21,Movie
297.0,3783,1,"Action, Drama, Mystery, Supernatural, Thriller",108720.0,Kara no Kyoukai 3 Tsuukaku Zanryuu,8.21,Movie
298.0,3927,25,"Action, Drama, Mecha, Military, Sci-Fi, Space",86972.0,Mobile Suit Gundam 00 Second Season,8.21,TV
299.0,11597,11,"Comedy, Mystery, Supernatural",260062.0,Nisemonogatari,8.21,TV
300.0,28025,4,"Comedy, Mystery, Supernatural",111009.0,Tsukimonogatari,8.21,TV
301.0,24833,22,"Action, Comedy, School, Shounen",312654.0,Ansatsu Kyoushitsu TV ,8.2,TV
302.0,29893,3,"Fantasy, Sci-Fi, Shounen, Slice of Life",9500.0,Aria The Avvenire,8.2,Special
303.0,27663,25,"Romance, School, Shounen, Sports",36251.0,Baby Steps 2nd Season,8.2,TV
304.0,1482,103,"Action, Adventure, Comedy, Shounen",334399.0,D Gray man,8.2,TV
305.0,3371,24,"Action, Military, Sci-Fi, Space",8621.0,Ginga Eiyuu Densetsu Gaiden Senoku no Hoshi Senoku no Hikari,8.2,OVA
306.0,25313,1,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",13764.0,Gintama Jump Festa 2014 Special,8.2,Special
307.0,1430,1,"Adventure, Comedy, Shounen",32732.0,Lupin III Cagliostro no Shiro,8.2,Movie
308.0,33051,25,"Action, Drama, Mecha, Sci-Fi, Space",21210.0,Mobile Suit Gundam Iron Blooded Orphans 2nd Season,8.2,TV
309.0,7720,13,"Comedy, Sports",22190.0,Ookiku Furikabutte Natsu no Taikai hen,8.2,TV
310.0,1914,39,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",23160.0,Saiunkoku Monogatari 2nd Season,8.2,TV
311.0,20371,1,"Comedy, Drama, Romance, Shounen Ai",23045.0,Sekaiichi Hatsukoi Movie Yokozawa Takafumi no Baai,8.2,Movie
312.0,15039,1,"Drama, Slice of Life, Supernatural",95241.0,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai Movie,8.19,Movie
313.0,2164,26,"Adventure, Comedy, Drama, Mystery, Sci-Fi",76860.0,Dennou Coil,8.19,TV
314.0,237,50,"Adventure, Drama, Mecha, Romance, Sci-Fi",239570.0,Eureka Seven,8.19,TV
315.0,2449,1,"Action, Mecha, Mystery, Police, Psychological, Sci-Fi, Seinen",21435.0,Ghost in the Shell Stand Alone Complex The Laughing Man,8.19,Special
316.0,10643,1,"Action, Comedy, Parody, Samurai",14728.0,Gintama Dai Hanseikai,8.19,Special
317.0,17739,2,"Comedy, School, Slice of Life",5959.0,Hidamari Sketch Sae Hiro Sotsugyou hen,8.19,OVA
318.0,135,75,"Comedy, Game, Shounen, Supernatural",69000.0,Hikaru no Go,8.19,TV
319.0,6045,25,"Romance, School, Shoujo, Slice of Life",309339.0,Kimi ni Todoke,8.19,TV
320.0,16001,4,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",106989.0,Kokoro Connect Michi Random,8.19,Special
321.0,6211,11,Drama,121349.0,Tokyo Magnitude 8 0,8.19,TV
322.0,232,70,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, School, Shoujo",181249.0,Cardcaptor Sakura,8.18,TV
323.0,4789,12,"Drama, Mystery, Romance, Supernatural",103657.0,ef A Tale of Melodies ,8.18,TV
324.0,16918,11,"Comedy, School, Shounen, Slice of Life",116261.0,Gin no Saji,8.18,TV
325.0,16,24,"Comedy, Drama, Josei, Romance",130646.0,Hachimitsu to Clover,8.18,TV
326.0,1486,102,"Comedy, Drama, Romance, Shoujo",27893.0,Kodomo no Omocha TV ,8.18,TV
327.0,24997,1,"Music, School, Slice of Life",38118.0,Love Live The School Idol Movie,8.18,Movie
328.0,32902,3,"Fantasy, Magic",43372.0,Mahoutsukai no Yome Hoshi Matsu Hito,8.18,OVA
329.0,8063,2,"Comedy, Drama, Romance, Shounen Ai",35225.0,Sekaiichi Hatsukoi OVA,8.18,OVA
330.0,25879,13,"Comedy, Romance, Slice of Life",80763.0,Working ,8.18,TV
331.0,889,12,"Action, Seinen",332562.0,Black Lagoon,8.17,TV
332.0,21419,1,"Action, Mystery, Police, Shounen",12151.0,Detective Conan Movie 18 The Sniper from Another Dimension,8.17,Movie
333.0,2952,1,"Action, Fantasy, Super Power",77111.0,Final Fantasy VII Advent Children Complete,8.17,OVA
334.0,934,26,"Horror, Mystery, Psychological, Supernatural, Thriller",359494.0,Higurashi no Naku Koro ni,8.17,TV
335.0,12189,22,"Mystery, School, Slice of Life",372246.0,Hyouka,8.17,TV
336.0,731,1,"Adventure, Drama, Music, Sci-Fi",31464.0,Interstella5555 The 5tory of The 5ecret 5tar 5ystem,8.17,Music
337.0,1530,24,"Drama, Romance, Slice of Life, Supernatural",163171.0,Kanon 2006 ,8.17,TV
338.0,9656,12,"Romance, School, Shoujo, Slice of Life",171866.0,Kimi ni Todoke 2nd Season,8.17,TV
339.0,20507,12,"Action, Adventure, Shounen, Supernatural",515378.0,Noragami,8.17,TV
340.0,31149,1,"Action, Fantasy, Seinen, Supernatural",13359.0,Persona 3 the Movie 4 Winter of Rebirth,8.17,Movie
341.0,4918,2,"Comedy, Drama, Mystery, Psychological, Supernatural",40401.0,xxxHOLiC Shunmuki,8.17,OVA
342.0,14075,24,"Action, Drama, Fantasy, Magic, Mystery, Psychological, Shounen",259900.0,Zetsuen no Tempest,8.17,TV
343.0,4772,1,"Comedy, Shounen, Slice of Life",11961.0,Aria The Origination Sono Choppiri Himitsu no Basho ni ,8.16,Special
344.0,781,1,"Adventure, Comedy, Mystery, Police, Shounen",26799.0,Detective Conan Movie 03 The Last Wizard of the Century,8.16,Movie
345.0,1363,1,"Adventure, Comedy, Mystery, Police, Shounen",25461.0,Detective Conan Movie 04 Captured in Her Eyes,8.16,Movie
346.0,223,153,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",316102.0,Dragon Ball,8.16,TV
347.0,2004,25,"Comedy, Drama, Slice of Life, Supernatural",6321.0,Hanada Shounen shi,8.16,TV
348.0,25649,12,"Comedy, Drama, Romance, Shounen Ai",39866.0,Junjou Romantica 3,8.16,TV
349.0,153,45,"Action, Adventure, Fantasy, Magic, Supernatural",66646.0,Juuni Kokuki,8.16,TV
350.0,5029,1,"Action, Shounen, Sports",9943.0,Major Movie Yuujou no Winning Shot,8.16,Movie
351.0,302,26,"Adventure, Drama, Sci-Fi",15557.0,Mirai Shounen Conan,8.16,TV
352.0,8740,1,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",33862.0,One Piece Film Strong World Episode 0,8.16,OVA
353.0,5682,26,"Action, Drama, Seinen, Thriller",159105.0,Phantom Requiem for the Phantom,8.16,TV
354.0,21647,1,"Comedy, Romance, Slice of Life",72708.0,Tamako Love Story,8.16,Movie
355.0,16049,24,"Action, Sci-Fi, Super Power",137105.0,Toaru Kagaku no Railgun S,8.16,TV
356.0,1065,101,"Drama, Romance, School, Shounen, Slice of Life, Sports",12833.0,Touch,8.16,TV
357.0,18179,38,"Comedy, Drama, Shounen, Sports",91138.0,Yowamushi Pedal,8.16,TV
358.0,47,1,"Action, Adventure, Horror, Military, Sci-Fi, Supernatural",215897.0,Akira,8.15,Movie
359.0,4901,5,"Action, Seinen",108099.0,Black Lagoon Roberta 039 s Blood Trail,8.15,OVA
360.0,23199,12,"Action, Mystery, Supernatural",189407.0,Durarara x2 Shou,8.15,TV
361.0,32122,1,"Action, Comedy, Historical, Parody, Samurai, Shounen",7923.0,Gintama Jump Festa 2015 Special,8.15,Special
362.0,30415,1,"School, Slice of Life, Sports",24310.0,High Speed Free Starting Days,8.15,Movie
363.0,851,10,"Comedy, Shounen",7954.0,Kyou kara Ore wa ,8.15,OVA
364.0,10049,24,"Action, Demons, Shounen, Supernatural",75612.0,Nurarihyon no Mago Sennen Makyou,8.15,TV
365.0,1943,1,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",163308.0,Paprika,8.15,Movie
366.0,4053,7,"Comedy, School, Shounen, Sports",21020.0,Prince of Tennis The National Tournament Finals,8.15,OVA
367.0,846,26,"Comedy, Romance, School, Shounen",93095.0,School Rumble Ni Gakki,8.15,TV
368.0,9926,12,"Comedy, Drama, Romance, Shounen Ai",94820.0,Sekaiichi Hatsukoi,8.15,TV
369.0,31173,12,"Drama, Fantasy, Romance, Shoujo",80862.0,Akagami no Shirayuki hime 2nd Season,8.14,TV
370.0,4059,1,"Drama, Romance, School, Slice of Life",160423.0,Clannad Mou Hitotsu no Sekai Tomoyo hen,8.14,Special
371.0,589,21,"Action, Adventure, Drama, Shounen",10575.0,Ginga Nagareboshi Gin,8.14,TV
372.0,15059,14,"Action, Cars, Drama, Seinen, Sports",26711.0,Initial D Fifth Stage,8.14,TV
373.0,7791,26,"Comedy, Music, School, Slice of Life",246276.0,K On ,8.14,TV
374.0,17265,25,"Action, Adventure, Fantasy, Game, Magic, Shounen",387100.0,Log Horizon,8.14,TV
375.0,20815,1,"Comedy, Romance, Shounen Ai",13454.0,Sekaiichi Hatsukoi Valentine hen,8.14,Movie
376.0,535,26,"Adventure, Comedy, Demons, Fantasy, Magic",39832.0,Slayers Next,8.14,TV
377.0,2563,1,"Fantasy, Sci-Fi, Shounen, Slice of Life",20629.0,Aria The OVA Arietta,8.13,OVA
378.0,9963,1,"Adventure, Comedy, Mystery, Police, Shounen",17165.0,Detective Conan Movie 15 Quarter of Silence,8.13,Movie
379.0,32551,1,"Action, Adventure, Comedy, Drama",20989.0,Digimon Adventure tri 3 Kokuhaku,8.13,Movie
380.0,2951,1,"Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen",29331.0,Gintama Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,8.13,Special
381.0,2762,24,"Adventure, Comedy, Romance, Shounen",5063.0,Igano Kabamaru,8.13,TV
382.0,14713,13,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",189641.0,Kamisama Hajimemashita,8.13,TV
383.0,14807,1,"Drama, Mystery, Seinen, Supernatural",41168.0,Kara no Kyoukai Mirai Fukuin,8.13,Movie
384.0,81,12,"Adventure, Drama, Mecha, Military, Romance, Sci-Fi",34177.0,Mobile Suit Gundam The 08th MS Team,8.13,OVA
385.0,9204,1,"Action, Adventure, Fantasy, Kids",6645.0,Omae Umasou da na,8.13,Movie
386.0,31098,13,"Comedy, Demons, Shounen, Supernatural",43916.0,Ushio to Tora TV 2nd Season,8.13,TV
387.0,1023,4,"Adventure, Drama, Psychological, Sci-Fi, Supernatural",37679.0,Wolf 039 s Rain OVA,8.13,OVA
388.0,33253,13,"Action, Horror, Mystery, Seinen, Supernatural",51382.0,Ajin 2nd Season,8.12,TV
389.0,24921,1,"Action, Sci-Fi, Seinen",12353.0,Aoki Hagane no Arpeggio Ars Nova Cadenza,8.12,Movie
390.0,1471,63,"Action, Comedy, Mystery, Shounen",8199.0,City Hunter 2,8.12,TV
391.0,27831,12,"Action, Mystery, Supernatural",132506.0,Durarara x2 Ten,8.12,TV
392.0,2924,12,"Drama, Mystery, Romance",151106.0,ef A Tale of Memories ,8.12,TV
393.0,4672,1,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",51789.0,Ghost in the Shell 2 0,8.12,Movie
394.0,2448,1,"Action, Mecha, Sci-Fi",16614.0,Ghost in the Shell Stand Alone Complex 2nd GIG Individual Eleven,8.12,Special
395.0,3907,52,"Adventure, Romance, Sci-Fi, Shounen, Space",5308.0,Ginga Sengoku Gunyuuden Rai,8.12,TV
396.0,186,13,"Action, Cars, Drama, Seinen, Sports",45825.0,Initial D Second Stage,8.12,TV
397.0,10080,12,"Comedy, Harem, Romance, Shounen, Supernatural",194300.0,Kami nomi zo Shiru Sekai II,8.12,TV
398.0,30885,2,"Action, Adventure, Shounen",58075.0,Noragami Aragoto OVA,8.12,OVA
399.0,21469,1,"Comedy, Kids, Sci-Fi, Shounen",5712.0,Stand By Me Doraemon,8.12,Movie
400.0,9941,25,"Action, Comedy, Mystery, Super Power",104075.0,Tiger amp Bunny,8.12,TV
401.0,14813,13,"Comedy, Drama, Romance, School",353876.0,Yahari Ore no Seishun Love Comedy wa Machigatteiru ,8.12,TV
402.0,6421,4,"Adventure, Drama, Fantasy, Magic, Military, Shounen",67962.0,Fullmetal Alchemist Brotherhood Specials,8.11,Special
403.0,21855,5,"Comedy, Mystery, Supernatural",124886.0,Hanamonogatari,8.11,TV
404.0,11739,13,"Comedy, Drama, Romance, School, Shounen, Slice of Life",44564.0,Kimi to Boku 2,8.11,TV
405.0,2159,25,"Comedy, Sports",49599.0,Ookiku Furikabutte,8.11,TV
406.0,28297,24,"Comedy, Romance, Shoujo",200833.0,Ore Monogatari ,8.11,TV
407.0,29831,1,"Comedy, Drama, Slice of Life",3187.0,Tamayura Sotsugyou Shashin Part 4 Ashita,8.1,Movie
408.0,2154,1,"Action, Adventure, Psychological, Supernatural",46018.0,Tekkon Kinkreet,8.11,Movie
409.0,6505,5,"Comedy, Romance",13935.0,There She Is ,8.11,ONA
410.0,861,24,"Comedy, Drama, Mystery, Psychological, Supernatural",150872.0,xxxHOLiC,8.11,TV
411.0,1689,3,"Drama, Romance, Slice of Life",324035.0,Byousoku 5 Centimeter,8.1,Movie
412.0,34103,1,"Action, Horror, Mystery, Psychological",29969.0,Danganronpa 3 The End of Kibougamine Gakuen Kibou hen,8.1,Special
413.0,3665,28,"Drama, Military, Sci-Fi, Space",7712.0,Ginga Eiyuu Densetsu Gaiden Rasen Meikyuu,8.1,OVA
414.0,9996,39,"Historical, Samurai, Seinen",10649.0,Hyouge Mono,8.1,TV
415.0,7711,1,Fantasy,97910.0,Karigurashi no Arrietty,8.1,Movie
416.0,77,13,"Action, Comedy, Drama, Magic, Super Power",41685.0,Mahou Shoujo Lyrical Nanoha A 039 s,8.1,TV
417.0,401,2,"Drama, Historical, Romance, Samurai, Shounen",49454.0,Rurouni Kenshin Meiji Kenkaku Romantan Seisou hen,8.1,OVA
418.0,32093,12,"Comedy, School, Slice of Life",101335.0,Tanaka kun wa Itsumo Kedaruge,8.1,TV
419.0,12113,1,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",66721.0,Berserk Ougon Jidai hen II Doldrey Kouryaku,8.09,Movie
420.0,7338,4,"Action, Mystery, Sci-Fi, Super Power",136135.0,Darker than Black Kuro no Keiyakusha Gaiden,8.09,Special
421.0,32613,12,"Action, Fantasy",3846.0,Elsword El Lady,8.11,ONA
422.0,3014,1,"Action, Historical, Military, Sci-Fi, Space",15069.0,Ginga Eiyuu Densetsu Waga Yuku wa Hoshi no Taikai,8.09,Movie
423.0,645,1,"Game, Shounen",13901.0,Hikaru no Go Journey to the North Star Cup,8.09,Special
424.0,11135,4,"Drama, Historical, Romance, Sci-Fi, Shounen Ai",26036.0,Hybrid Child,8.09,OVA
425.0,5781,13,"Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School",72021.0,Isekai no Seikishi Monogatari,8.09,OVA
426.0,13767,2,"Comedy, Drama, Romance, Shounen Ai",23192.0,Junjou Romantica OVA,8.09,OVA
427.0,5678,24,"Comedy, Drama, Fantasy",88986.0,Kobato ,8.09,TV
428.0,6774,11,"Comedy, Drama, Psychological, Seinen",41521.0,Kuuchuu Buranko,8.09,TV
429.0,1089,1,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",19240.0,Macross Do You Remember Love ,8.09,Movie
430.0,25161,1,"Adventure, Comedy, Fantasy, Shounen",30516.0,One Piece 3D2Y Ace no shi wo Koete Luffy Nakama Tono Chikai,8.09,Special
431.0,995,13,"Action, Comedy, Shounen, Sports",25170.0,Prince of Tennis The National Tournament,8.09,OVA
432.0,2752,6,"Action, Comedy, Sports",21186.0,Prince of Tennis The National Tournament Semifinals,8.09,OVA
433.0,15,145,"Action, Comedy, Shounen, Sports",83648.0,Eyeshield 21,8.08,TV
434.0,122,52,"Comedy, Drama, Music, Romance, Shoujo, Supernatural",59374.0,Full Moon wo Sagashite,8.08,TV
435.0,29095,10,"Drama, Harem, Psychological, Romance",111962.0,Grisaia no Rakuen,8.08,TV
436.0,1594,26,"Horror, Mystery, Psychological, Supernatural",79816.0,Jigoku Shoujo Futakomori,8.08,TV
437.0,3092,12,"Comedy, Drama, Romance, Shounen Ai",117910.0,Junjou Romantica,8.08,TV
438.0,10721,24,"Comedy, Drama, Mystery, Psychological",156689.0,Mawaru Penguindrum,8.08,TV
439.0,16395,1,"Comedy, School, Shounen",11342.0,SKET Dance OVA,8.08,OVA
440.0,3588,51,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",580184.0,Soul Eater,8.08,TV
441.0,4106,1,"Action, Comedy, Sci-Fi",68181.0,Trigun Badlands Rumble,8.08,Movie
442.0,387,13,"Drama, Fantasy, Mystery, Psychological, Slice of Life",120731.0,Haibane Renmei,8.07,TV
443.0,16916,1,"Comedy, School, Shounen, Sports",41760.0,Kuroko no Basket Tip Off,8.07,Special
444.0,1088,36,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",44157.0,Macross,8.07,TV
445.0,10620,26,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",657190.0,Mirai Nikki TV ,8.07,TV
446.0,2143,3,"Action, Adventure, Drama, Fantasy, Shoujo",6554.0,Saiyuuki Reload Burial,8.07,OVA
447.0,6582,26,"Comedy, Parody, Seinen, Super Power",4584.0,Tentai Senshi Sunred 2nd Season,8.07,TV
448.0,2158,24,"Action, Drama, Military, Sci-Fi, Space",36941.0,Terra e TV ,8.07,TV
449.0,22319,12,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",618056.0,Tokyo Ghoul,8.07,TV
450.0,11113,4,"Josei, Slice of Life",36351.0,Usagi Drop Specials,8.07,Special
451.0,6586,50,"Kids, School, Shoujo",36921.0,Yume iro P tissi re,8.07,TV
452.0,66,26,"Comedy, School, Slice of Life",170901.0,Azumanga Daioh,8.06,TV
453.0,8142,1,"Drama, Slice of Life, Supernatural",63263.0,Colorful Movie ,8.06,Movie
454.0,6438,1,"Adventure, Comedy, Mystery, Police, Shounen",9649.0,Detective Conan OVA 09 The Stranger in 10 Years ,8.06,OVA
455.0,33032,1,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",9807.0,Drifters Special Edition,8.06,OVA
456.0,227,6,"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",305165.0,FLCL,8.06,OVA
457.0,73,13,"Action, Mecha, Military",155340.0,Full Metal Panic The Second Raid,8.06,TV
458.0,4898,24,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",424919.0,Kuroshitsuji,8.06,TV
459.0,19111,13,"Music, School, Slice of Life",91864.0,Love Live School Idol Project 2nd Season,8.06,TV
460.0,7222,1,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",17826.0,Macross F Movie 2 Sayonara no Tsubasa,8.06,Movie
